playlist_name,playlist_uri,playlist_tracks_url,playlist_num_tracks,snapshot_id,playlist_img,track_name,track_uri,artist_name,album_name,album_img,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode
binaural,45Y1bK4IWnXlpdq6v51HTy,https://api.spotify.com/v1/users/liraop/playlists/45Y1bK4IWnXlpdq6v51HTy/tracks,18,DHxAQns4eoC0pCvp0vUjf7wiuEQfKE1SvhtpjIy+QEjMPwf4f+UnfK1UAiCuMrIB,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,Pure Waves - Level 10 Delta Pure Binaural,5CuEg0W501PPEUisCclxjH,Pure Waves,Delta Pure Waves,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,0,0.503,0.00291,A,-51.724,minor,0.0607,0,0.973,0.0332,0.0769,143.922,6e5,4,A minor
binaural,45Y1bK4IWnXlpdq6v51HTy,https://api.spotify.com/v1/users/liraop/playlists/45Y1bK4IWnXlpdq6v51HTy/tracks,18,DHxAQns4eoC0pCvp0vUjf7wiuEQfKE1SvhtpjIy+QEjMPwf4f+UnfK1UAiCuMrIB,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,Pure Waves - Level 11 Delta Pure Binaural,0jnxiIBR78mtLtFzB0weIs,Pure Waves,Delta Pure Waves,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,0,0.661,0.00261,C,-54.163,major,0.0722,0,0.973,0.079,0.542,120.004,6e5,4,C major
binaural,45Y1bK4IWnXlpdq6v51HTy,https://api.spotify.com/v1/users/liraop/playlists/45Y1bK4IWnXlpdq6v51HTy/tracks,18,DHxAQns4eoC0pCvp0vUjf7wiuEQfKE1SvhtpjIy+QEjMPwf4f+UnfK1UAiCuMrIB,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,Pure Waves - Level 12 Delta Pure Binaural,4GOSYUiRhoyY2Rr1gnGb0t,Pure Waves,Delta Pure Waves,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,0,0.468,0.0013,C,-56.105,major,0.0593,0,0.973,0.0381,0.174,144.155,6e5,4,C major
binaural,45Y1bK4IWnXlpdq6v51HTy,https://api.spotify.com/v1/users/liraop/playlists/45Y1bK4IWnXlpdq6v51HTy/tracks,18,DHxAQns4eoC0pCvp0vUjf7wiuEQfKE1SvhtpjIy+QEjMPwf4f+UnfK1UAiCuMrIB,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,Pure Waves - Level 13 Delta Pure Binaural,3Wqoub1UDJZN8ZhTgxFVSi,Pure Waves,Delta Pure Waves,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,0,0.48,9.48e-4,C,-58.025,major,0.0602,0,0.973,0.0491,0.0536,79.874,6e5,4,C major
binaural,45Y1bK4IWnXlpdq6v51HTy,https://api.spotify.com/v1/users/liraop/playlists/45Y1bK4IWnXlpdq6v51HTy/tracks,18,DHxAQns4eoC0pCvp0vUjf7wiuEQfKE1SvhtpjIy+QEjMPwf4f+UnfK1UAiCuMrIB,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,Pure Waves - Level 14 Delta Pure Binaural,5cSTS0tPFxUiUeXONLwl9N,Pure Waves,Delta Pure Waves,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,0,0,3.08e-4,C,-60,major,0,0,0.124,0.0632,0,0,6e5,0,C major
binaural,45Y1bK4IWnXlpdq6v51HTy,https://api.spotify.com/v1/users/liraop/playlists/45Y1bK4IWnXlpdq6v51HTy/tracks,18,DHxAQns4eoC0pCvp0vUjf7wiuEQfKE1SvhtpjIy+QEjMPwf4f+UnfK1UAiCuMrIB,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,Pure Waves - Level 15 Delta Pure Binaural,2hec7Hfq5fhCVX8D7xHIuW,Pure Waves,Delta Pure Waves,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,0,0,0,C,-60,minor,0,0,0,0,0,0,6e5,0,C minor
binaural,45Y1bK4IWnXlpdq6v51HTy,https://api.spotify.com/v1/users/liraop/playlists/45Y1bK4IWnXlpdq6v51HTy/tracks,18,DHxAQns4eoC0pCvp0vUjf7wiuEQfKE1SvhtpjIy+QEjMPwf4f+UnfK1UAiCuMrIB,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,Pure Waves - Level 16 Delta Pure Binaural,2ff7EofKLzkd4Ty6UeBHbb,Pure Waves,Delta Pure Waves,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,0,0,3.39e-4,C#,-60,major,0,0.202,0.966,0.0639,0,0,6e5,0,C# major
binaural,45Y1bK4IWnXlpdq6v51HTy,https://api.spotify.com/v1/users/liraop/playlists/45Y1bK4IWnXlpdq6v51HTy/tracks,18,DHxAQns4eoC0pCvp0vUjf7wiuEQfKE1SvhtpjIy+QEjMPwf4f+UnfK1UAiCuMrIB,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,Pure Waves - Level 17 Delta Pure Binaural,5EPw8TdSDDc2TdbhwQVA8u,Pure Waves,Delta Pure Waves,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,0,0,0,C,-60,minor,0,0,0,0,0,0,6e5,0,C minor
binaural,45Y1bK4IWnXlpdq6v51HTy,https://api.spotify.com/v1/users/liraop/playlists/45Y1bK4IWnXlpdq6v51HTy/tracks,18,DHxAQns4eoC0pCvp0vUjf7wiuEQfKE1SvhtpjIy+QEjMPwf4f+UnfK1UAiCuMrIB,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,Pure Waves - Level 18 Delta Pure Binaural,6nrjPo6UNmYBhLtcyEiSZk,Pure Waves,Delta Pure Waves,https://i.scdn.co/image/b288100cd6ac04a9dace04c16a3cee81fc11e194,0,0.138,2.81e-4,C,-60,major,0.101,0.105,0.973,0.0684,0.0324,72.951,6e5,4,C major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Saia,5DvrT6tG2ODMJRnB4xHuxz,Não ao Futebol Moderno,Vida Que Segue,https://i.scdn.co/image/d7e2bb5c0eb18a177e0d5580c13634de3ee119f0,22,0.702,0.437,E,-11.64,major,0.0268,0.525,5.45e-4,0.217,0.708,103.992,135e3,4,E major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Peso Pesar,5XIWNJUQEAU9OjQCWuOpYF,Não ao Futebol Moderno,Vida Que Segue,https://i.scdn.co/image/d7e2bb5c0eb18a177e0d5580c13634de3ee119f0,16,0.253,0.513,E,-10.421,major,0.0356,0.142,0.578,0.426,0.319,65.087,264500,4,E major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Nó,7zwsCSnvbWvnyB94PnwBx2,O Terno,Melhor do Que Parece,https://i.scdn.co/image/edbdd9fdbe3ec521ba8821d1244593d391c52e8c,41,0.286,0.498,E,-8.518,minor,0.0299,0.698,0.0225,0.158,0.43,96.066,199493,4,E minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Giving Up,2K9Uh9syq7AJ1pY5wPAPf7,Travis Bretzer,Waxing Romantic,https://i.scdn.co/image/01891dfe8deec8e8e6e68e1da7f8ccce8c9a8632,38,0.445,0.764,G,-8.176,minor,0.0397,0.415,0.00172,0.352,0.419,166.099,195142,4,G minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Under the Sun,3yR8cAdli5Ohn3dUlS1PgV,DIIV,Is the Is Are,https://i.scdn.co/image/fc4b11552dc747fb284af7a01cbf45e2012e0eb8,59,0.552,0.851,D,-6.229,major,0.033,0.00143,0.774,0.131,0.938,154.962,227e3,4,D major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,So Real,6PBzdsMi6YNdYAevzozBRi,Jeff Buckley,Grace,https://i.scdn.co/image/d14cbe6cdb6133a2aee67ef0b714bce04071c19e,41,0.469,0.625,E,-5.381,minor,0.0306,0.00515,2.03e-5,0.0682,0.325,76.785,283507,4,E minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Cansado de Trampar,6kNPPkIjbx4VKzZ2yskHBB,Não ao Futebol Moderno,Vida Que Segue,https://i.scdn.co/image/d7e2bb5c0eb18a177e0d5580c13634de3ee119f0,20,0.336,0.658,D#,-9.512,major,0.029,0.028,0.822,0.29,0.53,135.961,197e3,4,D# major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Take Me Out,6ooluO7DiEhI1zmK94nRCM,Franz Ferdinand,Franz Ferdinand,https://i.scdn.co/image/dcdbaf864f35cb4fdba68f82f5fe66c73f1d11a4,74,0.278,0.676,A,-8.821,major,0.0371,4.23e-4,8.99e-4,0.136,0.494,104.545,237027,4,A major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Qualquer Conclusão,6dej7oCoYaxUl9hWlMLQva,Mombojó,Amigo do Tempo,https://i.scdn.co/image/baec8f862e68b5cc4501cca97922c5ac1d9e8a88,14,0.627,0.688,C#,-7.707,minor,0.0303,0.539,0.0017,0.0768,0.455,104.017,202373,4,C# minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Um Só,5KWIj3b0cJD7TOGwj6DepN,China,Um So,https://i.scdn.co/image/7312c0134e279da95db964e505d67368ca462c0b,2,0.492,0.813,A,-5.542,major,0.119,0.79,0.00547,0.274,0.792,179.945,204267,4,A major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Somebody Told Me,7cYvssYN2gGGmfagdSNOaY,The Killers,Direct Hits,https://i.scdn.co/image/06d4883abadf46f44ccf9faa59413510f99a4cc1,48,0.511,0.983,A#,-3.19,minor,0.0841,1.01e-4,4.28e-4,0.0902,0.696,138.02,198187,4,A# minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Melhor do Que Parece,0WaqPCzzUKnuYhNcAyd8lB,O Terno,Melhor do Que Parece,https://i.scdn.co/image/edbdd9fdbe3ec521ba8821d1244593d391c52e8c,44,0.308,0.559,A,-4.926,major,0.0418,0.436,3.95e-5,0.113,0.109,124.772,369843,4,A major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Locust Valley,0oHkL8Ucgj003nWYw79AQL,Women,Public Strain,https://i.scdn.co/image/60698e338d19a36a981fa934d9067a42ad008602,27,0.624,0.76,A,-7.624,minor,0.0313,0.287,0.949,0.198,0.704,130.957,254853,4,A minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Eliot St.,4UFqVFEGwUNDE4nDl24ijE,Quilt,Plaza,https://i.scdn.co/image/c99eb4ebc7e486ebfb674b49e40a84e9dd5fa81c,24,0.376,0.771,G,-7.996,major,0.0376,0.0281,6.82e-4,0.0921,0.431,184.13,271680,4,G major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Good Times,2GWppDbHoKixLBOUqsGluc,Travis Bretzer,Waxing Romantic,https://i.scdn.co/image/01891dfe8deec8e8e6e68e1da7f8ccce8c9a8632,22,0.452,0.612,G#,-8.754,major,0.041,0.453,0.00374,0.361,0.53,155.944,179851,4,G# major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Go With The Flow,0wzRcekWyVCSyPtlPOeJau,Queens of the Stone Age,Songs For The Deaf (UK Version),https://i.scdn.co/image/dc4bbf546091b5965c09c412c371e7b2afa7f847,62,0.246,0.991,A,-3.903,major,0.087,0.00944,0.0753,0.867,0.415,159.39,187147,4,A major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Culpa,5GvNQ3SpfsB7RVyuzSmxJL,O Terno,Melhor do Que Parece,https://i.scdn.co/image/edbdd9fdbe3ec521ba8821d1244593d391c52e8c,49,0.737,0.725,G#,-7.465,minor,0.0332,0.438,4.05e-6,0.189,0.888,115.104,168320,4,G# minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Vazio e Momento,1j8aESoR3bbef4P5um1D7e,Mombojó,11º Aniversário,https://i.scdn.co/image/2afd4391179dceb01f6cf09df8877e60edac6a06,14,0.481,0.574,C#,-6.133,minor,0.0451,0.0252,1.59e-4,0.103,0.627,123.955,300533,4,C# minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Até Que Enfim,0neERfPcvMTATnsBrdnWGQ,Cidadão Instigado,Fortaleza,https://i.scdn.co/image/d08b9af644c3a8156ff89d9c80788adf001de278,18,0.764,0.366,B,-14.842,minor,0.0551,0.26,0.446,0.082,0.132,122.052,243827,4,B minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Slow,3tg4YRULeUmUfMzwbvdBl7,HOMESHAKE,In the Shower,https://i.scdn.co/image/01fa2af333535da8eb2a277491354b6eccec955e,41,0.232,0.618,A#,-7.495,minor,0.0289,0.0725,0.00456,0.187,0.491,88.171,174695,3,A# minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Sinful Nature,7jqNyzWfhzbL1wuxVo0NBV,Bear In Heaven,"I Love You, It's Cool",https://i.scdn.co/image/7c9969074405509ea64ca44a5207a3eccbac1301,28,0.513,0.754,A#,-5.309,major,0.0432,0.022,0.546,0.0766,0.823,99.983,313493,4,A# major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Out of Sight,7HpgvvY7POVNJn9pvHkVvu,The Holydrug Couple,Noctuary,https://i.scdn.co/image/7f038d853676b49a1977957efc013f9c71c4734d,23,0.35,0.374,F#,-8.945,major,0.0305,0.0172,0.331,0.0987,0.1,110.845,470343,3,F# major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Falsa Folha de Rosto,79fga5ioudALwDSk5wg5R6,Boogarins,Manual,https://i.scdn.co/image/0bded59a2e80e9da2cb6c19b26e036882fbbe6f6,0,0.355,0.428,G#,-11.1,minor,0.0362,0.391,0.0326,0.121,0.177,114.9,309600,4,G# minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Anesthetized Lesson,42dsZPU7TQeqCCPW1ZLooB,GUM,Glamorous Damage,https://i.scdn.co/image/0ee13be317469a2ce95fb15649b75110b5a3e21f,36,0.639,0.777,A#,-6.64,minor,0.0591,0.109,0.00803,0.143,0.513,109.998,165968,4,A# minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Figure It Out,1zFmj3FngtB3QTdWwvdUNY,Royal Blood,Figure It Out,https://i.scdn.co/image/85bf4f4e10d80bc0d198d11907e9abdd085a87af,43,0.657,0.817,C,-4.415,major,0.0554,0.262,0.00674,0.248,0.651,107.995,184053,4,C major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Desculpe,3qAAXoGxbisHGNsdpoCOOJ,Arnaldo Baptista,Loki? (1974),https://i.scdn.co/image/0bd8b562663ed72a764ab60ee5746a2142298c69,19,0.45,0.461,C,-8.326,major,0.0309,0.624,0.00463,0.116,0.381,126.198,190400,4,C major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Vídeo-Game,10nSY3jrWb1Tlh9HaYZek2,Mombojó,Homem-Espuma,https://i.scdn.co/image/344a436a5d42096bb9d6037af00feb95fd974536,6,0.61,0.598,E,-10.736,minor,0.0352,0.375,0.0752,0.302,0.681,104.895,185574,4,E minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Out of Mind,5Jl1QnoXsEsRJOOoXHApab,DIIV,Is the Is Are,https://i.scdn.co/image/fc4b11552dc747fb284af7a01cbf45e2012e0eb8,53,0.478,0.955,B,-5.342,minor,0.0542,4.45e-4,0.892,0.0541,0.546,154.896,188050,4,B minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,O Céu,54rZE6vIzFU7cKld28NE7s,Troco em Bala,Agreste,https://i.scdn.co/image/cab2b7a3fc43fbd4901ea20ed0f15b1cd93769a2,29,0.419,0.421,C#,-11.588,minor,0.0324,0.366,0.835,0.17,0.213,113.305,230625,5,C# minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Promises,0ZvrvZ6GTlJ2v7GxnwxL1g,Travis Bretzer,Waxing Romantic,https://i.scdn.co/image/01891dfe8deec8e8e6e68e1da7f8ccce8c9a8632,27,0.393,0.8,F#,-6.023,major,0.0417,0.00389,3.36e-5,0.332,0.551,200.12,204249,4,F# major
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Não Tem Nada Não - 1997 Digital Remaster;,075qlm9erNheP4sBvRBEfi,Marcos Valle,Previsão Do Tempo,https://i.scdn.co/image/60bd3deb4bb1ef1d3743779098ca420ff0c20def,0,0.773,0.629,E,-11.833,minor,0.052,0.522,0.243,0.0854,0.971,128.933,190173,4,E minor
Your Top Songs 2016,37i9dQZF1CyLWfuDt6SU9M,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1CyLWfuDt6SU9M/tracks,101,bmknLixSvY3iN6WXWsV2+YH/UUNPhNaSE2jZPE59fls9i2r2C/IKS2SP4oAd1oUo6PBbIXqQIxQ=,https://i.scdn.co/image/e25ca9fb548a9c1f51fbc74289307e37fa8ae176,Take It Or Leave It,4gK899viF7JUIyzW4ae8FD,Cage The Elephant,Melophobia,https://i.scdn.co/image/c8d0e6fbdb107b342a4fd456b3f8ad75e6103521,48,0.702,0.848,C,-3.019,major,0.0839,0.0281,2.52e-4,0.0593,0.649,119.948,207313,4,C major
